,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Trujet,Vistara,Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi,Total_Stops,Price,Month,Day,Dep_hour,Dep_min,Arrival_hour,Arrival_min,Total_Duration_hr
1151,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,9100,3,27,7,30,19,15,11.75
1152,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,4050,1,6,7,5,8,30,1.42
1153,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,7723,6,6,10,0,1,30,15.5
1154,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,15129,9,5,23,5,19,0,19.92
1155,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,12373,5,18,8,0,19,0,11.0
1156,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,4591,3,5,23,30,2,20,2.83
1157,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,6300,9,3,8,20,10,35,2.25
1158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,5176,3,24,17,0,19,45,2.75
1159,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,12717,6,15,9,0,19,0,10.0
1160,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,4405,3,18,11,40,13,55,2.25
1161,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6749,4,21,15,45,22,5,6.33
1162,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,7064,12,5,10,20,17,35,7.25
1163,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,16289,5,21,7,5,12,35,5.5
1164,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,6297,3,15,11,35,14,0,2.42
1165,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,5678,12,5,19,35,21,5,1.5
1166,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,14388,1,5,20,0,9,20,13.33
1167,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,7229,4,18,6,0,8,45,2.75
1168,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,9806,3,24,11,55,16,25,4.5
1169,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6195,6,6,21,50,3,35,5.75
1170,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,13044,12,6,18,55,18,15,23.33
1171,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,13882,6,27,11,45,4,25,16.67
1172,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,8147,3,24,5,45,10,45,5.0
1173,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,8052,9,4,17,15,7,40,14.42
1174,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,14781,1,5,6,30,19,50,13.33
1175,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,14151,5,24,9,35,22,5,12.5
1176,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,6704,5,18,18,5,23,30,5.42
1177,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,9663,1,5,8,25,12,0,27.58
1178,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4462,3,18,15,20,17,55,2.58
1179,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,8367,3,21,10,45,4,25,17.67
1180,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,13376,9,6,6,45,4,25,21.67
1181,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,13067,5,21,20,25,9,45,13.33
1182,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,5224,5,21,14,25,16,55,2.5
1183,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,13542,3,21,16,0,1,35,9.58
1184,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,3419,5,24,7,45,10,40,2.92
1185,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,10444,6,3,9,45,21,20,11.58
1186,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4804,1,6,9,35,12,10,2.58
1187,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,4995,5,21,7,5,8,30,1.42
1188,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1.0,4957,4,27,17,55,22,50,4.92
1189,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,15554,9,5,20,55,4,25,7.5
1190,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,9663,1,5,20,0,12,0,16.0
1191,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,14151,5,18,9,35,9,45,24.17
1192,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,5601,6,6,5,35,8,50,3.25
1193,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,7787,5,15,6,40,19,15,12.58
1194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,5092,3,21,11,50,23,55,12.08
1195,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,10844,6,6,21,10,9,20,12.17
1196,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,23583,9,3,17,50,1,35,7.75
1197,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,10676,12,5,12,0,18,30,30.5
1198,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,10156,6,6,11,15,18,30,7.25
1199,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,8627,6,3,16,45,7,10,14.42
1200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4409,5,21,9,45,12,15,2.5
1201,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,9646,5,18,9,45,16,10,6.42
1202,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,13817,12,3,21,25,12,25,15.0
1203,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,13538,9,5,13,20,7,40,18.33
1204,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,9416,9,5,12,0,7,55,19.92
1205,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,7229,4,27,11,10,14,5,2.92
1206,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,10203,1,5,10,0,23,15,13.25
1207,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6778,5,21,16,10,0,55,8.75
1208,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,2754,6,15,12,0,13,30,1.5
1209,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,10991,1,5,5,50,20,25,14.58
1210,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,4668,5,27,11,30,14,20,2.83
1211,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1.0,5726,3,6,8,45,13,15,4.5
1212,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,14960,12,6,9,50,23,15,13.42
1213,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,7480,5,21,20,40,9,25,12.75
1214,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4107,5,21,19,55,22,25,2.5
1215,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,11467,1,5,9,35,9,45,24.17
1216,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,5796,4,27,2,0,7,25,5.42
1217,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,10262,6,6,2,15,19,0,16.75
1218,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3.0,11543,6,27,5,15,7,40,26.42
1219,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,5298,4,24,6,50,12,10,5.33
1220,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6451,4,27,20,45,7,10,10.42
1221,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,6245,9,6,14,15,16,45,2.5
1222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,2071,3,27,19,35,21,5,1.5
1223,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4804,5,15,9,35,12,20,2.75
1224,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,7005,6,27,7,30,21,0,13.5
1225,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,12284,3,18,5,45,12,25,6.67
1226,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,10203,9,5,7,0,20,25,13.42
1227,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6938,5,27,14,20,22,30,8.17
1228,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,13377,12,6,10,0,1,30,15.5
1229,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,9779,1,6,9,15,19,15,10.0
1230,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,4667,5,15,11,40,13,55,2.25
1231,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,4544,3,4,19,50,22,50,3.0
1232,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,16079,6,27,21,50,4,25,6.58
1233,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,7064,1,4,16,30,19,50,27.33
1234,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,15554,5,18,14,0,19,0,5.0
1235,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,3543,5,18,9,45,12,0,2.25
1236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,6121,4,18,13,20,16,10,2.83
1237,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,8075,3,27,8,25,15,30,7.08
1238,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,13377,3,6,11,30,1,30,14.0
1239,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,14571,5,24,14,5,19,50,5.75
1240,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,3919,4,24,5,55,8,35,2.67
1241,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,14231,3,24,18,55,4,45,9.83
1242,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,2754,3,15,19,5,20,30,1.42
1243,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,8067,5,21,17,40,23,0,5.33
1244,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0,8452,6,5,7,10,22,40,15.5
1245,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,15025,6,3,14,5,11,25,21.33
1246,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,26890,1,3,8,55,16,10,7.25
1247,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,15103,6,3,13,0,18,50,5.83
1248,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,8586,5,24,14,5,4,40,14.58
1249,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,10844,9,6,8,25,16,20,7.92
1250,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,12898,5,21,21,50,4,25,6.58
1251,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,8586,12,5,6,30,8,15,25.75
1252,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,11622,9,6,8,30,19,0,10.5
1253,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,13538,6,5,12,20,19,15,30.92
1254,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,13014,1,6,5,30,4,25,22.92
1255,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,13941,9,5,18,55,10,5,15.17
1256,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,14151,5,18,9,35,10,55,25.33
1257,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,13542,3,21,17,30,1,35,8.08
1258,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6558,3,21,6,40,22,20,15.67
1259,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,5192,5,18,7,35,19,25,11.83
1260,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,4878,1,6,7,0,9,40,2.67
1261,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,12898,5,27,15,0,12,35,21.58
1262,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,7384,9,6,17,40,23,0,5.33
1263,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,3898,3,5,7,45,10,40,2.92
1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,3383,6,5,23,55,2,45,2.83
1265,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6093,6,24,6,40,21,0,14.33
1266,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,12192,12,6,8,0,19,0,11.0
1267,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6795,12,6,12,50,1,30,12.67
1268,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,11455,3,18,7,0,7,40,24.67
1269,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,3540,1,6,15,40,18,25,2.75
1270,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,15898,5,27,9,0,19,15,10.25
1271,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,9718,3,6,10,0,21,0,11.0
1272,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,7831,5,15,16,40,0,15,7.58
1273,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6416,3,6,8,30,21,0,12.5
1274,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,3739,3,27,7,5,9,20,2.25
1275,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0,8085,6,5,7,10,23,25,16.25
1276,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,4823,3,5,16,55,19,55,3.0
1277,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,13376,9,6,14,35,12,35,22.0
1278,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0,8452,5,15,20,20,10,45,14.42
1279,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,10844,6,6,20,0,22,35,26.58
1280,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.0,4851,3,27,6,0,9,10,3.17
1281,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6795,6,15,19,0,1,30,6.5
1282,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,4823,5,18,8,30,11,20,2.83
1283,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,10577,9,6,20,55,4,25,7.5
1284,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,12032,3,27,20,50,19,45,22.92
1285,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,9330,1,6,7,55,13,25,5.5
1286,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0,8977,1,4,17,0,22,55,5.92
1287,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,7005,1,6,12,50,21,0,8.17
1288,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,10844,5,18,14,5,20,45,6.67
1289,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,12192,6,24,3,50,12,35,8.75
1290,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,4441,3,24,10,0,12,45,2.75
1291,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,7575,9,5,10,35,19,15,8.67
1292,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4804,6,21,4,40,7,15,2.58
1293,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,3597,6,6,9,45,12,0,2.25
1294,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,10413,6,6,17,30,20,25,26.92
1295,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,8016,9,6,6,0,8,45,2.75
1296,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,10844,9,6,20,0,12,0,16.0
1297,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,9663,12,5,16,30,9,20,16.83
1298,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6069,5,18,20,25,1,30,5.08
1299,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6442,5,27,11,55,22,30,10.58
1300,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,13587,1,6,9,0,21,0,12.0
1301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,3100,9,5,19,30,20,45,1.25
1302,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,14781,5,21,6,30,18,15,11.75
1303,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,12898,5,21,21,50,19,0,21.17
1304,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4804,6,18,14,25,16,55,2.5
1305,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4174,4,15,9,0,11,25,2.42
1306,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,4591,5,24,23,30,2,20,2.83
1307,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,9663,6,5,16,30,19,50,27.33
1308,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,8266,5,15,8,45,19,15,10.5
1309,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,4823,6,5,7,10,10,5,2.92
1310,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,6094,5,21,18,5,21,10,3.08
1311,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,14178,5,24,21,10,4,40,7.5
1312,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,13376,9,6,6,45,12,35,29.83
1313,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,2575,3,24,21,5,22,25,1.33
1314,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1.0,12395,6,3,7,30,19,55,12.42
1315,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,10351,3,27,9,10,21,0,11.83
1316,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,5192,5,21,7,35,23,30,15.92
1317,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,7670,5,15,12,50,21,0,8.17
1318,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,11161,3,18,11,5,22,10,35.08
1319,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,14151,5,24,20,25,18,0,21.58
1320,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,4775,6,5,15,15,20,5,4.83
1321,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,12865,6,3,13,5,9,25,20.33
1322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,5462,6,3,19,30,20,45,1.25
1323,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1.0,8382,9,3,6,10,11,20,5.17
1324,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,4544,4,24,17,45,20,45,3.0
1325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,4544,1,4,15,15,18,10,2.92
1326,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,14781,5,18,16,30,23,35,7.08
1327,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1.0,5158,5,27,8,45,13,15,4.5
1328,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,5678,3,21,15,50,17,20,1.5
1329,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,18804,9,6,11,40,19,0,7.33
1330,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,4049,3,6,9,10,10,40,1.5
1331,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,6565,3,24,10,10,12,55,2.75
1332,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,12373,5,18,18,15,12,35,18.33
1333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,4441,3,18,17,0,19,45,2.75
1334,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,3597,5,18,17,45,20,5,2.33
1335,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,5678,6,18,19,35,21,5,1.5
1336,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,10660,9,3,9,45,9,25,23.67
1337,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,4544,4,21,6,0,8,45,2.75
1338,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,4823,5,24,8,30,11,20,2.83
1339,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,14214,9,5,14,30,23,15,8.75
1340,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,14781,1,5,8,25,16,20,7.92
1341,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,23533,1,3,19,0,1,35,6.58
1342,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,14053,9,3,19,15,18,50,23.58
1343,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,10262,6,27,21,50,19,0,21.17
1344,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,4823,6,21,20,0,22,50,2.83
1345,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,8361,5,18,17,40,8,15,14.58
1346,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,10493,9,6,5,55,19,15,37.33
1347,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,17057,3,3,7,5,13,20,6.25
1348,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,12392,5,18,17,15,19,15,26.0
1349,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,5883,12,6,11,25,1,30,14.08
1350,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,12898,5,21,11,30,19,0,7.5
1351,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,16079,5,21,2,15,19,0,16.75
1352,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,10678,12,6,4,55,12,35,7.67
1353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,20999,1,3,6,45,11,10,28.42
1354,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,6575,3,21,19,35,0,35,5.0
1355,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,15129,5,21,19,30,4,25,8.92
1356,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,10844,6,6,18,55,18,15,23.33
1357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,11654,3,3,9,30,23,45,14.25
1358,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,5069,1,4,8,10,13,0,4.83
